FIPS,Geo_FIPS
"Population 15 Years and Over in the United States: Foreign Born: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010052
"Population 15 Years and Over in the United States: Foreign Born: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010053
"Population 15 Years and Over in the United States: Foreign Born: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010054
"Population 15 Years and Over in the United States: Foreign Born: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010055
Std. Error: Population 15 Years and Over in the United States [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010001s
Std. Error: Population 15 Years and Over in the United States: No Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010002s
Std. Error: Population 15 Years and Over in the United States: with Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010003s
"Std. Error: Population 15 Years and Over in the United States: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010004s
"Std. Error: Population 15 Years and Over in the United States: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010005s
"Std. Error: Population 15 Years and Over in the United States: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010006s
"Std. Error: Population 15 Years and Over in the United States: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010007s
"Std. Error: Population 15 Years and Over in the United States: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010008s
"Std. Error: Population 15 Years and Over in the United States: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010009s
"Std. Error: Population 15 Years and Over in the United States: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010010s
"Std. Error: Population 15 Years and Over in the United States: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010011s
Std. Error: Population 15 Years and Over in the United States: Born in State of Residence [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010012s
Std. Error: Population 15 Years and Over in the United States: Born in State of Residence: No Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010013s
Std. Error: Population 15 Years and Over in the United States: Born in State of Residence: with Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010014s
"Std. Error: Population 15 Years and Over in the United States: Born in State of Residence: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010015s
"Std. Error: Population 15 Years and Over in the United States: Born in State of Residence: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010016s
"Std. Error: Population 15 Years and Over in the United States: Born in State of Residence: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010017s
"Std. Error: Population 15 Years and Over in the United States: Born in State of Residence: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010018s
"Std. Error: Population 15 Years and Over in the United States: Born in State of Residence: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010019s
"Std. Error: Population 15 Years and Over in the United States: Born in State of Residence: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010020s
"Std. Error: Population 15 Years and Over in the United States: Born in State of Residence: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010021s
"Std. Error: Population 15 Years and Over in the United States: Born in State of Residence: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010022s
Std. Error: Population 15 Years and Over in the United States: Born in Other State in the United States [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010023s
Std. Error: Population 15 Years and Over in the United States: Born in Other State in the United States: No Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010024s
Std. Error: Population 15 Years and Over in the United States: Born in Other State in the United States: with Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010025s
"Std. Error: Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010026s
"Std. Error: Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010027s
"Std. Error: Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010028s
"Std. Error: Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010029s
"Std. Error: Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010030s
"Std. Error: Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010031s
"Std. Error: Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010032s
"Std. Error: Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010033s
Std. Error: Population 15 Years and Over in the United States: Native; Born Outside the United States [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010034s
Std. Error: Population 15 Years and Over in the United States: Native; Born Outside the United States: No Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010035s
Std. Error: Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010036s
"Std. Error: Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010037s
"Std. Error: Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010038s
"Std. Error: Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010039s
"Std. Error: Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010040s
"Std. Error: Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010041s
"Std. Error: Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010042s
"Std. Error: Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010043s
"Std. Error: Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010044s
Std. Error: Population 15 Years and Over in the United States: Foreign Born [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010045s
Std. Error: Population 15 Years and Over in the United States: Foreign Born: No Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010046s
Std. Error: Population 15 Years and Over in the United States: Foreign Born: with Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010047s
"Std. Error: Population 15 Years and Over in the United States: Foreign Born: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010048s
"Std. Error: Population 15 Years and Over in the United States: Foreign Born: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010049s
"Std. Error: Population 15 Years and Over in the United States: Foreign Born: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010050s
"Std. Error: Population 15 Years and Over in the United States: Foreign Born: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010051s
"Std. Error: Population 15 Years and Over in the United States: Foreign Born: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010052s
"Std. Error: Population 15 Years and Over in the United States: Foreign Born: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010053s
"Std. Error: Population 15 Years and Over in the United States: Foreign Born: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010054s
"Std. Error: Population 15 Years and Over in the United States: Foreign Born: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010055s
% Population 15 Years and Over in the United States: No Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010002
% Population 15 Years and Over in the United States: with Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010003
"% Population 15 Years and Over in the United States: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010004
"% Population 15 Years and Over in the United States: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010005
"% Population 15 Years and Over in the United States: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010006
"% Population 15 Years and Over in the United States: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010007
"% Population 15 Years and Over in the United States: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010008
"% Population 15 Years and Over in the United States: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010009
"% Population 15 Years and Over in the United States: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010010
"% Population 15 Years and Over in the United States: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010011
% Population 15 Years and Over in the United States: Born in State of Residence [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010012
% Population 15 Years and Over in the United States: Born in State of Residence: No Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010013
% Population 15 Years and Over in the United States: Born in State of Residence: with Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010014
"% Population 15 Years and Over in the United States: Born in State of Residence: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010015
"% Population 15 Years and Over in the United States: Born in State of Residence: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010016
"% Population 15 Years and Over in the United States: Born in State of Residence: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010017
"% Population 15 Years and Over in the United States: Born in State of Residence: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010018
"% Population 15 Years and Over in the United States: Born in State of Residence: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010019
"% Population 15 Years and Over in the United States: Born in State of Residence: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010020
"% Population 15 Years and Over in the United States: Born in State of Residence: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010021
"% Population 15 Years and Over in the United States: Born in State of Residence: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010022
% Population 15 Years and Over in the United States: Born in Other State in the United States [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010023
% Population 15 Years and Over in the United States: Born in Other State in the United States: No Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010024
% Population 15 Years and Over in the United States: Born in Other State in the United States: with Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010025
"% Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010026
"% Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010027
"% Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010028
"% Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010029
"% Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010030
"% Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010031
"% Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010032
"% Population 15 Years and Over in the United States: Born in Other State in the United States: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010033
% Population 15 Years and Over in the United States: Native; Born Outside the United States [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010034
% Population 15 Years and Over in the United States: Native; Born Outside the United States: No Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010035
% Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010036
"% Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010037
"% Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010038
"% Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010039
"% Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010040
"% Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010041
"% Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010042
"% Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010043
"% Population 15 Years and Over in the United States: Native; Born Outside the United States: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010044
% Population 15 Years and Over in the United States: Foreign Born [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010045
% Population 15 Years and Over in the United States: Foreign Born: No Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010046
% Population 15 Years and Over in the United States: Foreign Born: with Income [Dollars adjusted for inflation to match value in 2019],PCT_ACS09_5yr_B06010047
"% Population 15 Years and Over in the United States: Foreign Born: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010048
"% Population 15 Years and Over in the United States: Foreign Born: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010049
"% Population 15 Years and Over in the United States: Foreign Born: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010050
"% Population 15 Years and Over in the United States: Foreign Born: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010051
"% Population 15 Years and Over in the United States: Foreign Born: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010052
"% Population 15 Years and Over in the United States: Foreign Born: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010053
"% Population 15 Years and Over in the United States: Foreign Born: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010054
"% Population 15 Years and Over in the United States: Foreign Born: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",PCT_ACS09_5yr_B06010055
Population 15 Years and Over in Puerto Rico [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR001
Population 15 Years and Over in Puerto Rico: No Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR002
Population 15 Years and Over in Puerto Rico: with Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR003
"Population 15 Years and Over in Puerto Rico: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR004
"Population 15 Years and Over in Puerto Rico: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR005
"Population 15 Years and Over in Puerto Rico: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR006
"Population 15 Years and Over in Puerto Rico: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR007
"Population 15 Years and Over in Puerto Rico: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR008
"Population 15 Years and Over in Puerto Rico: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR009
"Population 15 Years and Over in Puerto Rico: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR010
"Population 15 Years and Over in Puerto Rico: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR011
Population 15 Years and Over in Puerto Rico: Born in Puerto Rico [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR012
Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: No Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR013
Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR014
"Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR015
"Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR016
"Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR017
"Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR018
"Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR019
"Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR020
"Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR021
"Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR022
Population 15 Years and Over in Puerto Rico: Born in the United States [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR023
Population 15 Years and Over in Puerto Rico: Born in the United States: No Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR024
Population 15 Years and Over in Puerto Rico: Born in the United States: with Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR025
"Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR026
"Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR027
"Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR028
"Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR029
"Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR030
"Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR031
"Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR032
"Population 15 Years and Over in Puerto Rico: Born in the United States: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR033
Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR034
Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: No Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR035
Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR036
"Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR037
"Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR038
"Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR039
"Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR040
"Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR041
"Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR042
"Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR043
"Population 15 Years and Over in Puerto Rico: Native; Born Elsewhere: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR044
Population 15 Years and Over in Puerto Rico: Foreign Born [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR045
Population 15 Years and Over in Puerto Rico: Foreign Born: No Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR046
Population 15 Years and Over in Puerto Rico: Foreign Born: with Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR047
"Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR048
"Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR049
"Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR050
"Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR051
"Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR052
"Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR053
"Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR054
"Population 15 Years and Over in Puerto Rico: Foreign Born: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR055
Std. Error: Population 15 Years and Over in Puerto Rico [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR001s
Std. Error: Population 15 Years and Over in Puerto Rico: No Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR002s
Std. Error: Population 15 Years and Over in Puerto Rico: with Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR003s
"Std. Error: Population 15 Years and Over in Puerto Rico: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR004s
"Std. Error: Population 15 Years and Over in Puerto Rico: with Income: $10,000 to $14,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR005s
"Std. Error: Population 15 Years and Over in Puerto Rico: with Income: $15,000 to $24,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR006s
"Std. Error: Population 15 Years and Over in Puerto Rico: with Income: $25,000 to $34,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR007s
"Std. Error: Population 15 Years and Over in Puerto Rico: with Income: $35,000 to $49,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR008s
"Std. Error: Population 15 Years and Over in Puerto Rico: with Income: $50,000 to $64,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR009s
"Std. Error: Population 15 Years and Over in Puerto Rico: with Income: $65,000 to $74,999 [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR010s
"Std. Error: Population 15 Years and Over in Puerto Rico: with Income: $75,000 or More [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR011s
Std. Error: Population 15 Years and Over in Puerto Rico: Born in Puerto Rico [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR012s
Std. Error: Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: No Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR013s
Std. Error: Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income [Dollars adjusted for inflation to match value in 2019],ACS09_5yr_B06010PR014s
"Std. Error: Population 15 Years and Over in Puerto Rico: Born in Puerto Rico: with Income: $1 to $9,999 or Loss [Dollars adjusted for inflation to match value in 2019]",ACS09_5yr_B06010PR015s
