FIPS,Geo_FIPS
Std. Error: Aggregate Travel Time To Work (In Minutes): Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Long-Distance Train Or Commuter Rail Or Ferryboat,ACS19_5yr_B08136010s
Std. Error: Aggregate Travel Time To Work (In Minutes): Std. Error: Walked,ACS19_5yr_B08136011s
"Std. Error: Aggregate Travel Time To Work (In Minutes): Std. Error: Taxicab, Motorcycle, Bicycle, Or Other Means",ACS19_5yr_B08136012s
% Aggregate Travel Time To Work (In Minutes): Car Truck Or Van,PCT_ACS19_5yr_B08136002
% Aggregate Travel Time To Work (In Minutes): Car Truck Or Van: Drove Alone,PCT_ACS19_5yr_B08136003
% Aggregate Travel Time To Work (In Minutes): Car Truck Or Van: Carpooled,PCT_ACS19_5yr_B08136004
% Aggregate Travel Time To Work (In Minutes): Car Truck Or Van: Carpooled: In 2-Person Carpool,PCT_ACS19_5yr_B08136005
% Aggregate Travel Time To Work (In Minutes): Car Truck Or Van: Carpooled: In 3-Or-More-Person Carpool,PCT_ACS19_5yr_B08136006
% Aggregate Travel Time To Work (In Minutes): Public Transportation (Excluding Taxicab),PCT_ACS19_5yr_B08136007
% Aggregate Travel Time To Work (In Minutes): Public Transportation (Excluding Taxicab): Bus,PCT_ACS19_5yr_B08136008
% Aggregate Travel Time To Work (In Minutes): Public Transportation (Excluding Taxicab): Subway Or Elevated Rail Light Rail Streetcar Or Trolley (Carro P̼blico In Puerto Rico),PCT_ACS19_5yr_B08136009
% Aggregate Travel Time To Work (In Minutes): Public Transportation (Excluding Taxicab): Long-Distance Train Or Commuter Rail Or Ferryboat,PCT_ACS19_5yr_B08136010
% Aggregate Travel Time To Work (In Minutes): Walked,PCT_ACS19_5yr_B08136011
% Aggregate Travel Time To Work (In Minutes): Taxicab Motorcycle Bicycle Or Other Means,PCT_ACS19_5yr_B08136012
Total,ACS19_5yr_B08301001
Total: Car Truck Or Van,ACS19_5yr_B08301002
Total: Car Truck Or Van: Drove Alone,ACS19_5yr_B08301003
Total: Car Truck Or Van: Carpooled,ACS19_5yr_B08301004
Total: Car Truck Or Van: Carpooled: In 2-Person Carpool,ACS19_5yr_B08301005
Total: Car Truck Or Van: Carpooled: In 3-Person Carpool,ACS19_5yr_B08301006
Total: Car Truck Or Van: Carpooled: In 4-Person Carpool,ACS19_5yr_B08301007
Total: Car Truck Or Van: Carpooled: In 5- Or 6-Person Carpool,ACS19_5yr_B08301008
Total: Car Truck Or Van: Carpooled: In 7-Or-More-Person Carpool,ACS19_5yr_B08301009
Total: Public Transportation (Excluding Taxicab),ACS19_5yr_B08301010
Total: Public Transportation (Excluding Taxicab): Bus,ACS19_5yr_B08301011
Total: Public Transportation (Excluding Taxicab): Subway Or Elevated Rail,ACS19_5yr_B08301012
Total: Public Transportation (Excluding Taxicab): Long-Distance Train Or Commuter Rail,ACS19_5yr_B08301013
Total: Public Transportation (Excluding Taxicab): Light Rail Streetcar Or Trolley (Carro P̼blico In Puerto Rico),ACS19_5yr_B08301014
Total: Public Transportation (Excluding Taxicab): Ferryboat,ACS19_5yr_B08301015
Total: Taxicab,ACS19_5yr_B08301016
Total: Motorcycle,ACS19_5yr_B08301017
Total: Bicycle,ACS19_5yr_B08301018
Total: Walked,ACS19_5yr_B08301019
Total: Other Means,ACS19_5yr_B08301020
Total: Worked From Home,ACS19_5yr_B08301021
Std. Error: Total:,ACS19_5yr_B08301001s
"Std. Error: Total: Std. Error: Car, Truck, Or Van",ACS19_5yr_B08301002s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Drove Alone",ACS19_5yr_B08301003s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled",ACS19_5yr_B08301004s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 2-Person Carpool",ACS19_5yr_B08301005s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 3-Person Carpool",ACS19_5yr_B08301006s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 4-Person Carpool",ACS19_5yr_B08301007s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 5- Or 6-Person Carpool",ACS19_5yr_B08301008s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 7-Or-More-Person Carpool",ACS19_5yr_B08301009s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab),ACS19_5yr_B08301010s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Bus,ACS19_5yr_B08301011s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Subway Or Elevated Rail,ACS19_5yr_B08301012s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Long-Distance Train Or Commuter Rail,ACS19_5yr_B08301013s
"Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Light Rail, Streetcar Or Trolley (Carro P̼blico In Puerto Rico)",ACS19_5yr_B08301014s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Ferryboat,ACS19_5yr_B08301015s
Std. Error: Total: Std. Error: Taxicab,ACS19_5yr_B08301016s
Std. Error: Total: Std. Error: Motorcycle,ACS19_5yr_B08301017s
Std. Error: Total: Std. Error: Bicycle,ACS19_5yr_B08301018s
Std. Error: Total: Std. Error: Walked,ACS19_5yr_B08301019s
Std. Error: Total: Std. Error: Other Means,ACS19_5yr_B08301020s
Std. Error: Total: Std. Error: Worked From Home,ACS19_5yr_B08301021s
% Total: Car Truck Or Van,PCT_ACS19_5yr_B08301002
% Total: Car Truck Or Van: Drove Alone,PCT_ACS19_5yr_B08301003
% Total: Car Truck Or Van: Carpooled,PCT_ACS19_5yr_B08301004
% Total: Car Truck Or Van: Carpooled: In 2-Person Carpool,PCT_ACS19_5yr_B08301005
% Total: Car Truck Or Van: Carpooled: In 3-Person Carpool,PCT_ACS19_5yr_B08301006
% Total: Car Truck Or Van: Carpooled: In 4-Person Carpool,PCT_ACS19_5yr_B08301007
% Total: Car Truck Or Van: Carpooled: In 5- Or 6-Person Carpool,PCT_ACS19_5yr_B08301008
% Total: Car Truck Or Van: Carpooled: In 7-Or-More-Person Carpool,PCT_ACS19_5yr_B08301009
% Total: Public Transportation (Excluding Taxicab),PCT_ACS19_5yr_B08301010
% Total: Public Transportation (Excluding Taxicab): Bus,PCT_ACS19_5yr_B08301011
% Total: Public Transportation (Excluding Taxicab): Subway Or Elevated Rail,PCT_ACS19_5yr_B08301012
% Total: Public Transportation (Excluding Taxicab): Long-Distance Train Or Commuter Rail,PCT_ACS19_5yr_B08301013
% Total: Public Transportation (Excluding Taxicab): Light Rail Streetcar Or Trolley (Carro P̼blico In Puerto Rico),PCT_ACS19_5yr_B08301014
% Total: Public Transportation (Excluding Taxicab): Ferryboat,PCT_ACS19_5yr_B08301015
% Total: Taxicab,PCT_ACS19_5yr_B08301016
% Total: Motorcycle,PCT_ACS19_5yr_B08301017
% Total: Bicycle,PCT_ACS19_5yr_B08301018
% Total: Walked,PCT_ACS19_5yr_B08301019
% Total: Other Means,PCT_ACS19_5yr_B08301020
% Total: Worked From Home,PCT_ACS19_5yr_B08301021
Total,ACS19_5yr_B08303001
Total: Less Than 5 Minutes,ACS19_5yr_B08303002
Total: 5 To 9 Minutes,ACS19_5yr_B08303003
Total: 10 To 14 Minutes,ACS19_5yr_B08303004
Total: 15 To 19 Minutes,ACS19_5yr_B08303005
Total: 20 To 24 Minutes,ACS19_5yr_B08303006
Total: 25 To 29 Minutes,ACS19_5yr_B08303007
Total: 30 To 34 Minutes,ACS19_5yr_B08303008
Total: 35 To 39 Minutes,ACS19_5yr_B08303009
Total: 40 To 44 Minutes,ACS19_5yr_B08303010
Total: 45 To 59 Minutes,ACS19_5yr_B08303011
Total: 60 To 89 Minutes,ACS19_5yr_B08303012
Total: 90 Or More Minutes,ACS19_5yr_B08303013
Std. Error: Total:,ACS19_5yr_B08303001s
Std. Error: Total: Std. Error: Less Than 5 Minutes,ACS19_5yr_B08303002s
Std. Error: Total: Std. Error: 5 To 9 Minutes,ACS19_5yr_B08303003s
Std. Error: Total: Std. Error: 10 To 14 Minutes,ACS19_5yr_B08303004s
Std. Error: Total: Std. Error: 15 To 19 Minutes,ACS19_5yr_B08303005s
Std. Error: Total: Std. Error: 20 To 24 Minutes,ACS19_5yr_B08303006s
Std. Error: Total: Std. Error: 25 To 29 Minutes,ACS19_5yr_B08303007s
Std. Error: Total: Std. Error: 30 To 34 Minutes,ACS19_5yr_B08303008s
Std. Error: Total: Std. Error: 35 To 39 Minutes,ACS19_5yr_B08303009s
Std. Error: Total: Std. Error: 40 To 44 Minutes,ACS19_5yr_B08303010s
Std. Error: Total: Std. Error: 45 To 59 Minutes,ACS19_5yr_B08303011s
Std. Error: Total: Std. Error: 60 To 89 Minutes,ACS19_5yr_B08303012s
Std. Error: Total: Std. Error: 90 Or More Minutes,ACS19_5yr_B08303013s
% Total: Less Than 5 Minutes,PCT_ACS19_5yr_B08303002
% Total: 5 To 9 Minutes,PCT_ACS19_5yr_B08303003
% Total: 10 To 14 Minutes,PCT_ACS19_5yr_B08303004
% Total: 15 To 19 Minutes,PCT_ACS19_5yr_B08303005
% Total: 20 To 24 Minutes,PCT_ACS19_5yr_B08303006
% Total: 25 To 29 Minutes,PCT_ACS19_5yr_B08303007
% Total: 30 To 34 Minutes,PCT_ACS19_5yr_B08303008
% Total: 35 To 39 Minutes,PCT_ACS19_5yr_B08303009
% Total: 40 To 44 Minutes,PCT_ACS19_5yr_B08303010
% Total: 45 To 59 Minutes,PCT_ACS19_5yr_B08303011
% Total: 60 To 89 Minutes,PCT_ACS19_5yr_B08303012
% Total: 90 Or More Minutes,PCT_ACS19_5yr_B08303013
Total,ACS19_5yr_B08122001
Total: Below 100 Percent Of The Poverty Level,ACS19_5yr_B08122002
Total: 100 To 149 Percent Of The Poverty Level,ACS19_5yr_B08122003
Total: At Or Above 150 Percent Of The Poverty Level,ACS19_5yr_B08122004
Total: Car Truck Or Van - Drove Alone,ACS19_5yr_B08122005
Total: Car Truck Or Van - Drove Alone: Below 100 Percent Of The Poverty Level,ACS19_5yr_B08122006
Total: Car Truck Or Van - Drove Alone: 100 To 149 Percent Of The Poverty Level,ACS19_5yr_B08122007
Total: Car Truck Or Van - Drove Alone: At Or Above 150 Percent Of The Poverty Level,ACS19_5yr_B08122008
Total: Car Truck Or Van - Carpooled,ACS19_5yr_B08122009
Total: Car Truck Or Van - Carpooled: Below 100 Percent Of The Poverty Level,ACS19_5yr_B08122010
Total: Car Truck Or Van - Carpooled: 100 To 149 Percent Of The Poverty Level,ACS19_5yr_B08122011
Total: Car Truck Or Van - Carpooled: At Or Above 150 Percent Of The Poverty Level,ACS19_5yr_B08122012
Total: Public Transportation (Excluding Taxicab),ACS19_5yr_B08122013
Total: Public Transportation (Excluding Taxicab): Below 100 Percent Of The Poverty Level,ACS19_5yr_B08122014
Total: Public Transportation (Excluding Taxicab): 100 To 149 Percent Of The Poverty Level,ACS19_5yr_B08122015
Total: Public Transportation (Excluding Taxicab): At Or Above 150 Percent Of The Poverty Level,ACS19_5yr_B08122016
Total: Walked,ACS19_5yr_B08122017
Total: Walked: Below 100 Percent Of The Poverty Level,ACS19_5yr_B08122018
Total: Walked: 100 To 149 Percent Of The Poverty Level,ACS19_5yr_B08122019
Total: Walked: At Or Above 150 Percent Of The Poverty Level,ACS19_5yr_B08122020
Total: Taxicab Motorcycle Bicycle Or Other Means,ACS19_5yr_B08122021
Total: Taxicab Motorcycle Bicycle Or Other Means: Below 100 Percent Of The Poverty Level,ACS19_5yr_B08122022
Total: Taxicab Motorcycle Bicycle Or Other Means: 100 To 149 Percent Of The Poverty Level,ACS19_5yr_B08122023
Total: Taxicab Motorcycle Bicycle Or Other Means: At Or Above 150 Percent Of The Poverty Level,ACS19_5yr_B08122024
Total: Worked From Home,ACS19_5yr_B08122025
Total: Worked From Home Below 100 Percent Of The Poverty Level,ACS19_5yr_B08122026
Total: Worked From Home 100 To 149 Percent Of The Poverty Level,ACS19_5yr_B08122027
Total: Worked From Home At Or Above 150 Percent Of The Poverty Level,ACS19_5yr_B08122028
Std. Error: Total:,ACS19_5yr_B08122001s
Std. Error: Total: Std. Error: Below 100 Percent Of The Poverty Level,ACS19_5yr_B08122002s
Std. Error: Total: Std. Error: 100 To 149 Percent Of The Poverty Level,ACS19_5yr_B08122003s
Std. Error: Total: Std. Error: At Or Above 150 Percent Of The Poverty Level,ACS19_5yr_B08122004s
"Std. Error: Total: Std. Error: Car, Truck, Or Van - Drove Alone",ACS19_5yr_B08122005s
"Std. Error: Total: Std. Error: Car, Truck, Or Van - Drove Alone: Std. Error: Below 100 Percent Of The Poverty Level",ACS19_5yr_B08122006s
"Std. Error: Total: Std. Error: Car, Truck, Or Van - Drove Alone: Std. Error: 100 To 149 Percent Of The Poverty Level",ACS19_5yr_B08122007s
"Std. Error: Total: Std. Error: Car, Truck, Or Van - Drove Alone: Std. Error: At Or Above 150 Percent Of The Poverty Level",ACS19_5yr_B08122008s
"Std. Error: Total: Std. Error: Car, Truck, Or Van - Carpooled",ACS19_5yr_B08122009s
"Std. Error: Total: Std. Error: Car, Truck, Or Van - Carpooled: Std. Error: Below 100 Percent Of The Poverty Level",ACS19_5yr_B08122010s
"Std. Error: Total: Std. Error: Car, Truck, Or Van - Carpooled: Std. Error: 100 To 149 Percent Of The Poverty Level",ACS19_5yr_B08122011s
"Std. Error: Total: Std. Error: Car, Truck, Or Van - Carpooled: Std. Error: At Or Above 150 Percent Of The Poverty Level",ACS19_5yr_B08122012s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab),ACS19_5yr_B08122013s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Below 100 Percent Of The Poverty Level,ACS19_5yr_B08122014s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: 100 To 149 Percent Of The Poverty Level,ACS19_5yr_B08122015s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: At Or Above 150 Percent Of The Poverty Level,ACS19_5yr_B08122016s
Std. Error: Total: Std. Error: Walked,ACS19_5yr_B08122017s
Std. Error: Total: Std. Error: Walked: Std. Error: Below 100 Percent Of The Poverty Level,ACS19_5yr_B08122018s
Std. Error: Total: Std. Error: Walked: Std. Error: 100 To 149 Percent Of The Poverty Level,ACS19_5yr_B08122019s
Std. Error: Total: Std. Error: Walked: Std. Error: At Or Above 150 Percent Of The Poverty Level,ACS19_5yr_B08122020s
"Std. Error: Total: Std. Error: Taxicab, Motorcycle, Bicycle, Or Other Means",ACS19_5yr_B08122021s
"Std. Error: Total: Std. Error: Taxicab, Motorcycle, Bicycle, Or Other Means: Std. Error: Below 100 Percent Of The Poverty Level",ACS19_5yr_B08122022s
"Std. Error: Total: Std. Error: Taxicab, Motorcycle, Bicycle, Or Other Means: Std. Error: 100 To 149 Percent Of The Poverty Level",ACS19_5yr_B08122023s
"Std. Error: Total: Std. Error: Taxicab, Motorcycle, Bicycle, Or Other Means: Std. Error: At Or Above 150 Percent Of The Poverty Level",ACS19_5yr_B08122024s
Std. Error: Total: Std. Error: Worked From Home,ACS19_5yr_B08122025s
Std. Error: Total: Std. Error: Worked From Home Std. Error: Below 100 Percent Of The Poverty Level,ACS19_5yr_B08122026s
Std. Error: Total: Std. Error: Worked From Home Std. Error: 100 To 149 Percent Of The Poverty Level,ACS19_5yr_B08122027s
Std. Error: Total: Std. Error: Worked From Home Std. Error: At Or Above 150 Percent Of The Poverty Level,ACS19_5yr_B08122028s
% Total: Below 100 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122002
% Total: 100 To 149 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122003
% Total: At Or Above 150 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122004
% Total: Car Truck Or Van - Drove Alone,PCT_ACS19_5yr_B08122005
% Total: Car Truck Or Van - Drove Alone: Below 100 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122006
% Total: Car Truck Or Van - Drove Alone: 100 To 149 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122007
% Total: Car Truck Or Van - Drove Alone: At Or Above 150 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122008
% Total: Car Truck Or Van - Carpooled,PCT_ACS19_5yr_B08122009
% Total: Car Truck Or Van - Carpooled: Below 100 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122010
% Total: Car Truck Or Van - Carpooled: 100 To 149 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122011
% Total: Car Truck Or Van - Carpooled: At Or Above 150 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122012
% Total: Public Transportation (Excluding Taxicab),PCT_ACS19_5yr_B08122013
% Total: Public Transportation (Excluding Taxicab): Below 100 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122014
% Total: Public Transportation (Excluding Taxicab): 100 To 149 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122015
% Total: Public Transportation (Excluding Taxicab): At Or Above 150 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122016
% Total: Walked,PCT_ACS19_5yr_B08122017
% Total: Walked: Below 100 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122018
% Total: Walked: 100 To 149 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122019
% Total: Walked: At Or Above 150 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122020
% Total: Taxicab Motorcycle Bicycle Or Other Means,PCT_ACS19_5yr_B08122021
% Total: Taxicab Motorcycle Bicycle Or Other Means: Below 100 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122022
% Total: Taxicab Motorcycle Bicycle Or Other Means: 100 To 149 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122023
% Total: Taxicab Motorcycle Bicycle Or Other Means: At Or Above 150 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122024
% Total: Worked From Home,PCT_ACS19_5yr_B08122025
% Total: Worked From Home Below 100 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122026
% Total: Worked From Home 100 To 149 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122027
% Total: Worked From Home At Or Above 150 Percent Of The Poverty Level,PCT_ACS19_5yr_B08122028
Total,ACS19_5yr_B08201001
Total: No Vehicle Available,ACS19_5yr_B08201002
Total: 1 Vehicle Available,ACS19_5yr_B08201003
Total: 2 Vehicles Available,ACS19_5yr_B08201004
Total: 3 Vehicles Available,ACS19_5yr_B08201005
Total: 4 Or More Vehicles Available,ACS19_5yr_B08201006
Total: 1-Person Household,ACS19_5yr_B08201007
Total: 1-Person Household: No Vehicle Available,ACS19_5yr_B08201008
Total: 1-Person Household: 1 Vehicle Available,ACS19_5yr_B08201009
Total: 1-Person Household: 2 Vehicles Available,ACS19_5yr_B08201010
Total: 1-Person Household: 3 Vehicles Available,ACS19_5yr_B08201011
Total: 1-Person Household: 4 Or More Vehicles Available,ACS19_5yr_B08201012
Total: 2-Person Household,ACS19_5yr_B08201013
Total: 2-Person Household: No Vehicle Available,ACS19_5yr_B08201014
Total: 2-Person Household: 1 Vehicle Available,ACS19_5yr_B08201015
Total: 2-Person Household: 2 Vehicles Available,ACS19_5yr_B08201016
Total: 2-Person Household: 3 Vehicles Available,ACS19_5yr_B08201017
Total: 2-Person Household: 4 Or More Vehicles Available,ACS19_5yr_B08201018
Total: 3-Person Household,ACS19_5yr_B08201019
Total: 3-Person Household: No Vehicle Available,ACS19_5yr_B08201020
Total: 3-Person Household: 1 Vehicle Available,ACS19_5yr_B08201021
Total: 3-Person Household: 2 Vehicles Available,ACS19_5yr_B08201022
Total: 3-Person Household: 3 Vehicles Available,ACS19_5yr_B08201023
Total: 3-Person Household: 4 Or More Vehicles Available,ACS19_5yr_B08201024
Total: 4-Or-More-Person Household,ACS19_5yr_B08201025
Total: 4-Or-More-Person Household: No Vehicle Available,ACS19_5yr_B08201026
Total: 4-Or-More-Person Household: 1 Vehicle Available,ACS19_5yr_B08201027
Total: 4-Or-More-Person Household: 2 Vehicles Available,ACS19_5yr_B08201028
Total: 4-Or-More-Person Household: 3 Vehicles Available,ACS19_5yr_B08201029
Total: 4-Or-More-Person Household: 4 Or More Vehicles Available,ACS19_5yr_B08201030
Std. Error: Total:,ACS19_5yr_B08201001s
Std. Error: Total: Std. Error: No Vehicle Available,ACS19_5yr_B08201002s
Std. Error: Total: Std. Error: 1 Vehicle Available,ACS19_5yr_B08201003s
Std. Error: Total: Std. Error: 2 Vehicles Available,ACS19_5yr_B08201004s
Std. Error: Total: Std. Error: 3 Vehicles Available,ACS19_5yr_B08201005s
Std. Error: Total: Std. Error: 4 Or More Vehicles Available,ACS19_5yr_B08201006s
Std. Error: Total: Std. Error: 1-Person Household,ACS19_5yr_B08201007s
Std. Error: Total: Std. Error: 1-Person Household: Std. Error: No Vehicle Available,ACS19_5yr_B08201008s
Std. Error: Total: Std. Error: 1-Person Household: Std. Error: 1 Vehicle Available,ACS19_5yr_B08201009s
Std. Error: Total: Std. Error: 1-Person Household: Std. Error: 2 Vehicles Available,ACS19_5yr_B08201010s
Std. Error: Total: Std. Error: 1-Person Household: Std. Error: 3 Vehicles Available,ACS19_5yr_B08201011s
Std. Error: Total: Std. Error: 1-Person Household: Std. Error: 4 Or More Vehicles Available,ACS19_5yr_B08201012s
Std. Error: Total: Std. Error: 2-Person Household,ACS19_5yr_B08201013s
Std. Error: Total: Std. Error: 2-Person Household: Std. Error: No Vehicle Available,ACS19_5yr_B08201014s
Std. Error: Total: Std. Error: 2-Person Household: Std. Error: 1 Vehicle Available,ACS19_5yr_B08201015s
Std. Error: Total: Std. Error: 2-Person Household: Std. Error: 2 Vehicles Available,ACS19_5yr_B08201016s
Std. Error: Total: Std. Error: 2-Person Household: Std. Error: 3 Vehicles Available,ACS19_5yr_B08201017s
Std. Error: Total: Std. Error: 2-Person Household: Std. Error: 4 Or More Vehicles Available,ACS19_5yr_B08201018s
Std. Error: Total: Std. Error: 3-Person Household,ACS19_5yr_B08201019s
Std. Error: Total: Std. Error: 3-Person Household: Std. Error: No Vehicle Available,ACS19_5yr_B08201020s
Std. Error: Total: Std. Error: 3-Person Household: Std. Error: 1 Vehicle Available,ACS19_5yr_B08201021s
Std. Error: Total: Std. Error: 3-Person Household: Std. Error: 2 Vehicles Available,ACS19_5yr_B08201022s
Std. Error: Total: Std. Error: 3-Person Household: Std. Error: 3 Vehicles Available,ACS19_5yr_B08201023s
Std. Error: Total: Std. Error: 3-Person Household: Std. Error: 4 Or More Vehicles Available,ACS19_5yr_B08201024s
Std. Error: Total: Std. Error: 4-Or-More-Person Household,ACS19_5yr_B08201025s
Std. Error: Total: Std. Error: 4-Or-More-Person Household: Std. Error: No Vehicle Available,ACS19_5yr_B08201026s
Std. Error: Total: Std. Error: 4-Or-More-Person Household: Std. Error: 1 Vehicle Available,ACS19_5yr_B08201027s
Std. Error: Total: Std. Error: 4-Or-More-Person Household: Std. Error: 2 Vehicles Available,ACS19_5yr_B08201028s
Std. Error: Total: Std. Error: 4-Or-More-Person Household: Std. Error: 3 Vehicles Available,ACS19_5yr_B08201029s
Std. Error: Total: Std. Error: 4-Or-More-Person Household: Std. Error: 4 Or More Vehicles Available,ACS19_5yr_B08201030s
% Total: No Vehicle Available,PCT_ACS19_5yr_B08201002
% Total: 1 Vehicle Available,PCT_ACS19_5yr_B08201003
% Total: 2 Vehicles Available,PCT_ACS19_5yr_B08201004
% Total: 3 Vehicles Available,PCT_ACS19_5yr_B08201005
% Total: 4 Or More Vehicles Available,PCT_ACS19_5yr_B08201006
% Total: 1-Person Household,PCT_ACS19_5yr_B08201007
% Total: 1-Person Household: No Vehicle Available,PCT_ACS19_5yr_B08201008
% Total: 1-Person Household: 1 Vehicle Available,PCT_ACS19_5yr_B08201009
% Total: 1-Person Household: 2 Vehicles Available,PCT_ACS19_5yr_B08201010
% Total: 1-Person Household: 3 Vehicles Available,PCT_ACS19_5yr_B08201011
% Total: 1-Person Household: 4 Or More Vehicles Available,PCT_ACS19_5yr_B08201012
% Total: 2-Person Household,PCT_ACS19_5yr_B08201013
% Total: 2-Person Household: No Vehicle Available,PCT_ACS19_5yr_B08201014
% Total: 2-Person Household: 1 Vehicle Available,PCT_ACS19_5yr_B08201015
% Total: 2-Person Household: 2 Vehicles Available,PCT_ACS19_5yr_B08201016
% Total: 2-Person Household: 3 Vehicles Available,PCT_ACS19_5yr_B08201017
% Total: 2-Person Household: 4 Or More Vehicles Available,PCT_ACS19_5yr_B08201018
% Total: 3-Person Household,PCT_ACS19_5yr_B08201019
% Total: 3-Person Household: No Vehicle Available,PCT_ACS19_5yr_B08201020
% Total: 3-Person Household: 1 Vehicle Available,PCT_ACS19_5yr_B08201021
% Total: 3-Person Household: 2 Vehicles Available,PCT_ACS19_5yr_B08201022
% Total: 3-Person Household: 3 Vehicles Available,PCT_ACS19_5yr_B08201023
% Total: 3-Person Household: 4 Or More Vehicles Available,PCT_ACS19_5yr_B08201024
% Total: 4-Or-More-Person Household,PCT_ACS19_5yr_B08201025
% Total: 4-Or-More-Person Household: No Vehicle Available,PCT_ACS19_5yr_B08201026
% Total: 4-Or-More-Person Household: 1 Vehicle Available,PCT_ACS19_5yr_B08201027
% Total: 4-Or-More-Person Household: 2 Vehicles Available,PCT_ACS19_5yr_B08201028
% Total: 4-Or-More-Person Household: 3 Vehicles Available,PCT_ACS19_5yr_B08201029
% Total: 4-Or-More-Person Household: 4 Or More Vehicles Available,PCT_ACS19_5yr_B08201030
Total,ACS19_5yr_B11001001
Total: Family Households,ACS19_5yr_B11001002
Total: Family Households: Married-Couple Family,ACS19_5yr_B11001003
Total: Family Households: Other Family,ACS19_5yr_B11001004
Total: Family Households: Other Family: Male Householder No Spouse Present,ACS19_5yr_B11001005
Total: Family Households: Other Family: Female Householder No Spouse Present,ACS19_5yr_B11001006
Total: Nonfamily Households,ACS19_5yr_B11001007
Total: Nonfamily Households: Householder Living Alone,ACS19_5yr_B11001008
Total: Nonfamily Households: Householder Not Living Alone,ACS19_5yr_B11001009
Std. Error: Total:,ACS19_5yr_B11001001s
Std. Error: Total: Std. Error: Family Households,ACS19_5yr_B11001002s
Std. Error: Total: Std. Error: Family Households: Std. Error: Married-Couple Family,ACS19_5yr_B11001003s
Std. Error: Total: Std. Error: Family Households: Std. Error: Other Family,ACS19_5yr_B11001004s
"Std. Error: Total: Std. Error: Family Households: Std. Error: Other Family: Std. Error: Male Householder, No Spouse Present",ACS19_5yr_B11001005s
"Std. Error: Total: Std. Error: Family Households: Std. Error: Other Family: Std. Error: Female Householder, No Spouse Present",ACS19_5yr_B11001006s
Std. Error: Total: Std. Error: Nonfamily Households,ACS19_5yr_B11001007s
Std. Error: Total: Std. Error: Nonfamily Households: Std. Error: Householder Living Alone,ACS19_5yr_B11001008s
Std. Error: Total: Std. Error: Nonfamily Households: Std. Error: Householder Not Living Alone,ACS19_5yr_B11001009s
% Total: Family Households,PCT_ACS19_5yr_B11001002
% Total: Family Households: Married-Couple Family,PCT_ACS19_5yr_B11001003
% Total: Family Households: Other Family,PCT_ACS19_5yr_B11001004
% Total: Family Households: Other Family: Male Householder No Spouse Present,PCT_ACS19_5yr_B11001005
% Total: Family Households: Other Family: Female Householder No Spouse Present,PCT_ACS19_5yr_B11001006
% Total: Nonfamily Households,PCT_ACS19_5yr_B11001007
% Total: Nonfamily Households: Householder Living Alone,PCT_ACS19_5yr_B11001008
% Total: Nonfamily Households: Householder Not Living Alone,PCT_ACS19_5yr_B11001009
Total,ACS19_5yr_B08014001
