FIPS,Geo_FIPS
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Drove Alone: 10 to 14 Minutes",PCT_ACS14_5yr_B08134023
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Drove Alone: 15 to 19 Minutes",PCT_ACS14_5yr_B08134024
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Drove Alone: 20 to 24 Minutes",PCT_ACS14_5yr_B08134025
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Drove Alone: 25 to 29 Minutes",PCT_ACS14_5yr_B08134026
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Drove Alone: 30 to 34 Minutes",PCT_ACS14_5yr_B08134027
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Drove Alone: 35 to 44 Minutes",PCT_ACS14_5yr_B08134028
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Drove Alone: 45 to 59 Minutes",PCT_ACS14_5yr_B08134029
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Drove Alone: 60 or More Minutes",PCT_ACS14_5yr_B08134030
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled",PCT_ACS14_5yr_B08134031
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: Less than 10 Minutes",PCT_ACS14_5yr_B08134032
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: 10 to 14 Minutes",PCT_ACS14_5yr_B08134033
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: 15 to 19 Minutes",PCT_ACS14_5yr_B08134034
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: 20 to 24 Minutes",PCT_ACS14_5yr_B08134035
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: 25 to 29 Minutes",PCT_ACS14_5yr_B08134036
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: 30 to 34 Minutes",PCT_ACS14_5yr_B08134037
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: 35 to 44 Minutes",PCT_ACS14_5yr_B08134038
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: 45 to 59 Minutes",PCT_ACS14_5yr_B08134039
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: 60 or More Minutes",PCT_ACS14_5yr_B08134040
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 2-Person Carpool",PCT_ACS14_5yr_B08134041
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 2-Person Carpool: Less than 10 Minutes",PCT_ACS14_5yr_B08134042
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 2-Person Carpool: 10 to 14 Minutes",PCT_ACS14_5yr_B08134043
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 2-Person Carpool: 15 to 19 Minutes",PCT_ACS14_5yr_B08134044
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 2-Person Carpool: 20 to 24 Minutes",PCT_ACS14_5yr_B08134045
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 2-Person Carpool: 25 to 29 Minutes",PCT_ACS14_5yr_B08134046
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 2-Person Carpool: 30 to 34 Minutes",PCT_ACS14_5yr_B08134047
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 2-Person Carpool: 35 to 44 Minutes",PCT_ACS14_5yr_B08134048
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 2-Person Carpool: 45 to 59 Minutes",PCT_ACS14_5yr_B08134049
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 2-Person Carpool: 60 or More Minutes",PCT_ACS14_5yr_B08134050
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 3-Or-More-Person Carpool",PCT_ACS14_5yr_B08134051
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 3-Or-More-Person Carpool: Less than 10 Minutes",PCT_ACS14_5yr_B08134052
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 3-Or-More-Person Carpool: 10 to 14 Minutes",PCT_ACS14_5yr_B08134053
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 3-Or-More-Person Carpool: 15 to 19 Minutes",PCT_ACS14_5yr_B08134054
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 3-Or-More-Person Carpool: 20 to 24 Minutes",PCT_ACS14_5yr_B08134055
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 3-Or-More-Person Carpool: 25 to 29 Minutes",PCT_ACS14_5yr_B08134056
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 3-Or-More-Person Carpool: 30 to 34 Minutes",PCT_ACS14_5yr_B08134057
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 3-Or-More-Person Carpool: 35 to 44 Minutes",PCT_ACS14_5yr_B08134058
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 3-Or-More-Person Carpool: 45 to 59 Minutes",PCT_ACS14_5yr_B08134059
"% Workers 16 Years and Over Who Did Not Work At Home: Car, Truck, or Van: Carpooled: in 3-Or-More-Person Carpool: 60 or More Minutes",PCT_ACS14_5yr_B08134060
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab),PCT_ACS14_5yr_B08134061
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Less than 10 Minutes,PCT_ACS14_5yr_B08134062
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): 10 to 14 Minutes,PCT_ACS14_5yr_B08134063
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): 15 to 19 Minutes,PCT_ACS14_5yr_B08134064
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): 20 to 24 Minutes,PCT_ACS14_5yr_B08134065
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): 25 to 29 Minutes,PCT_ACS14_5yr_B08134066
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): 30 to 34 Minutes,PCT_ACS14_5yr_B08134067
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): 35 to 44 Minutes,PCT_ACS14_5yr_B08134068
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): 45 to 59 Minutes,PCT_ACS14_5yr_B08134069
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): 60 or More Minutes,PCT_ACS14_5yr_B08134070
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Bus or Trolley Bus,PCT_ACS14_5yr_B08134071
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Bus or Trolley Bus: Less than 10 Minutes,PCT_ACS14_5yr_B08134072
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Bus or Trolley Bus: 10 to 14 Minutes,PCT_ACS14_5yr_B08134073
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Bus or Trolley Bus: 15 to 19 Minutes,PCT_ACS14_5yr_B08134074
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Bus or Trolley Bus: 20 to 24 Minutes,PCT_ACS14_5yr_B08134075
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Bus or Trolley Bus: 25 to 29 Minutes,PCT_ACS14_5yr_B08134076
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Bus or Trolley Bus: 30 to 34 Minutes,PCT_ACS14_5yr_B08134077
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Bus or Trolley Bus: 35 to 44 Minutes,PCT_ACS14_5yr_B08134078
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Bus or Trolley Bus: 45 to 59 Minutes,PCT_ACS14_5yr_B08134079
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Bus or Trolley Bus: 60 or More Minutes,PCT_ACS14_5yr_B08134080
"% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico), Subway or Elevated",PCT_ACS14_5yr_B08134081
"% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico), Subway or Elevated: Less than 10 Minutes",PCT_ACS14_5yr_B08134082
"% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico), Subway or Elevated: 10 to 14 Minutes",PCT_ACS14_5yr_B08134083
"% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico), Subway or Elevated: 15 to 19 Minutes",PCT_ACS14_5yr_B08134084
"% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico), Subway or Elevated: 20 to 24 Minutes",PCT_ACS14_5yr_B08134085
"% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico), Subway or Elevated: 25 to 29 Minutes",PCT_ACS14_5yr_B08134086
"% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico), Subway or Elevated: 30 to 34 Minutes",PCT_ACS14_5yr_B08134087
"% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico), Subway or Elevated: 35 to 44 Minutes",PCT_ACS14_5yr_B08134088
"% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico), Subway or Elevated: 45 to 59 Minutes",PCT_ACS14_5yr_B08134089
"% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico), Subway or Elevated: 60 or More Minutes",PCT_ACS14_5yr_B08134090
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Railroad or Ferryboat,PCT_ACS14_5yr_B08134091
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Railroad or Ferryboat: Less than 10 Minutes,PCT_ACS14_5yr_B08134092
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Railroad or Ferryboat: 10 to 14 Minutes,PCT_ACS14_5yr_B08134093
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Railroad or Ferryboat: 15 to 19 Minutes,PCT_ACS14_5yr_B08134094
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Railroad or Ferryboat: 20 to 24 Minutes,PCT_ACS14_5yr_B08134095
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Railroad or Ferryboat: 25 to 29 Minutes,PCT_ACS14_5yr_B08134096
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Railroad or Ferryboat: 30 to 34 Minutes,PCT_ACS14_5yr_B08134097
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Railroad or Ferryboat: 35 to 44 Minutes,PCT_ACS14_5yr_B08134098
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Railroad or Ferryboat: 45 to 59 Minutes,PCT_ACS14_5yr_B08134099
% Workers 16 Years and Over Who Did Not Work At Home: Public Transportation (Excluding Taxicab): Railroad or Ferryboat: 60 or More Minutes,PCT_ACS14_5yr_B08134100
% Workers 16 Years and Over Who Did Not Work At Home: Walked,PCT_ACS14_5yr_B08134101
% Workers 16 Years and Over Who Did Not Work At Home: Walked: Less than 10 Minutes,PCT_ACS14_5yr_B08134102
% Workers 16 Years and Over Who Did Not Work At Home: Walked: 10 to 14 Minutes,PCT_ACS14_5yr_B08134103
% Workers 16 Years and Over Who Did Not Work At Home: Walked: 15 to 19 Minutes,PCT_ACS14_5yr_B08134104
% Workers 16 Years and Over Who Did Not Work At Home: Walked: 20 to 24 Minutes,PCT_ACS14_5yr_B08134105
% Workers 16 Years and Over Who Did Not Work At Home: Walked: 25 to 29 Minutes,PCT_ACS14_5yr_B08134106
% Workers 16 Years and Over Who Did Not Work At Home: Walked: 30 to 34 Minutes,PCT_ACS14_5yr_B08134107
% Workers 16 Years and Over Who Did Not Work At Home: Walked: 35 to 44 Minutes,PCT_ACS14_5yr_B08134108
% Workers 16 Years and Over Who Did Not Work At Home: Walked: 45 to 59 Minutes,PCT_ACS14_5yr_B08134109
% Workers 16 Years and Over Who Did Not Work At Home: Walked: 60 or More Minutes,PCT_ACS14_5yr_B08134110
"% Workers 16 Years and Over Who Did Not Work At Home: Taxicab, Motorcycle, Bicycle, or Other Means",PCT_ACS14_5yr_B08134111
"% Workers 16 Years and Over Who Did Not Work At Home: Taxicab, Motorcycle, Bicycle, or Other Means: Less than 10 Minutes",PCT_ACS14_5yr_B08134112
"% Workers 16 Years and Over Who Did Not Work At Home: Taxicab, Motorcycle, Bicycle, or Other Means: 10 to 14 Minutes",PCT_ACS14_5yr_B08134113
"% Workers 16 Years and Over Who Did Not Work At Home: Taxicab, Motorcycle, Bicycle, or Other Means: 15 to 19 Minutes",PCT_ACS14_5yr_B08134114
"% Workers 16 Years and Over Who Did Not Work At Home: Taxicab, Motorcycle, Bicycle, or Other Means: 20 to 24 Minutes",PCT_ACS14_5yr_B08134115
"% Workers 16 Years and Over Who Did Not Work At Home: Taxicab, Motorcycle, Bicycle, or Other Means: 25 to 29 Minutes",PCT_ACS14_5yr_B08134116
"% Workers 16 Years and Over Who Did Not Work At Home: Taxicab, Motorcycle, Bicycle, or Other Means: 30 to 34 Minutes",PCT_ACS14_5yr_B08134117
"% Workers 16 Years and Over Who Did Not Work At Home: Taxicab, Motorcycle, Bicycle, or Other Means: 35 to 44 Minutes",PCT_ACS14_5yr_B08134118
"% Workers 16 Years and Over Who Did Not Work At Home: Taxicab, Motorcycle, Bicycle, or Other Means: 45 to 59 Minutes",PCT_ACS14_5yr_B08134119
"% Workers 16 Years and Over Who Did Not Work At Home: Taxicab, Motorcycle, Bicycle, or Other Means: 60 or More Minutes",PCT_ACS14_5yr_B08134120
Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes),ACS14_5yr_B08136001
"Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Car, Truck, or Van",ACS14_5yr_B08136002
"Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Car, Truck, or Van: Drove Alone",ACS14_5yr_B08136003
"Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Car, Truck, or Van: Carpooled",ACS14_5yr_B08136004
"Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Car, Truck, or Van: Carpooled: in 2-Person Carpool",ACS14_5yr_B08136005
"Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Car, Truck, or Van: Carpooled: in 3-Or-More-Person Carpool",ACS14_5yr_B08136006
Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Public Transportation (Excluding Taxicab),ACS14_5yr_B08136007
Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Public Transportation (Excluding Taxicab): Bus or Trolley Bus,ACS14_5yr_B08136008
"Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico), Subway or Elevated",ACS14_5yr_B08136009
Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Public Transportation (Excluding Taxicab): Railroad or Ferryboat,ACS14_5yr_B08136010
Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Walked,ACS14_5yr_B08136011
"Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Taxicab, Motorcycle, Bicycle, or Other Means",ACS14_5yr_B08136012
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes),ACS14_5yr_B08136001s
"Std. Error: Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Car, Truck, or Van",ACS14_5yr_B08136002s
"Std. Error: Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Car, Truck, or Van: Drove Alone",ACS14_5yr_B08136003s
"Std. Error: Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Car, Truck, or Van: Carpooled",ACS14_5yr_B08136004s
"Std. Error: Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Car, Truck, or Van: Carpooled: in 2-Person Carpool",ACS14_5yr_B08136005s
"Std. Error: Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Car, Truck, or Van: Carpooled: in 3-Or-More-Person Carpool",ACS14_5yr_B08136006s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Public Transportation (Excluding Taxicab),ACS14_5yr_B08136007s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Public Transportation (Excluding Taxicab): Bus or Trolley Bus,ACS14_5yr_B08136008s
"Std. Error: Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico), Subway or Elevated",ACS14_5yr_B08136009s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Public Transportation (Excluding Taxicab): Railroad or Ferryboat,ACS14_5yr_B08136010s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Walked,ACS14_5yr_B08136011s
"Std. Error: Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Taxicab, Motorcycle, Bicycle, or Other Means",ACS14_5yr_B08136012s
"% Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Car, Truck, or Van",PCT_ACS14_5yr_B08136002
"% Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Car, Truck, or Van: Drove Alone",PCT_ACS14_5yr_B08136003
"% Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Car, Truck, or Van: Carpooled",PCT_ACS14_5yr_B08136004
"% Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Car, Truck, or Van: Carpooled: in 2-Person Carpool",PCT_ACS14_5yr_B08136005
"% Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Car, Truck, or Van: Carpooled: in 3-Or-More-Person Carpool",PCT_ACS14_5yr_B08136006
% Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Public Transportation (Excluding Taxicab),PCT_ACS14_5yr_B08136007
% Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Public Transportation (Excluding Taxicab): Bus or Trolley Bus,PCT_ACS14_5yr_B08136008
"% Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico), Subway or Elevated",PCT_ACS14_5yr_B08136009
% Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Public Transportation (Excluding Taxicab): Railroad or Ferryboat,PCT_ACS14_5yr_B08136010
% Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Walked,PCT_ACS14_5yr_B08136011
"% Workers 16 Years and Over Who Did Not Work At Home: Aggregate Travel Time to Work (In Minutes): Taxicab, Motorcycle, Bicycle, or Other Means",PCT_ACS14_5yr_B08136012
Workers 16 Years and Over,ACS14_5yr_B08301001
"Workers 16 Years and Over: Car, Truck, or Van",ACS14_5yr_B08301002
"Workers 16 Years and Over: Car, Truck, or Van: Drove Alone",ACS14_5yr_B08301003
"Workers 16 Years and Over: Car, Truck, or Van: Carpooled",ACS14_5yr_B08301004
"Workers 16 Years and Over: Car, Truck, or Van: Carpooled: in 2-Person Carpool",ACS14_5yr_B08301005
"Workers 16 Years and Over: Car, Truck, or Van: Carpooled: in 3-Person Carpool",ACS14_5yr_B08301006
"Workers 16 Years and Over: Car, Truck, or Van: Carpooled: in 4-Person Carpool",ACS14_5yr_B08301007
"Workers 16 Years and Over: Car, Truck, or Van: Carpooled: in 5- or 6-Person Carpool",ACS14_5yr_B08301008
"Workers 16 Years and Over: Car, Truck, or Van: Carpooled: in 7-Or-More-Person Carpool",ACS14_5yr_B08301009
Workers 16 Years and Over: Public Transportation (Excluding Taxicab),ACS14_5yr_B08301010
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Bus or Trolley Bus,ACS14_5yr_B08301011
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico),ACS14_5yr_B08301012
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Subway or Elevated,ACS14_5yr_B08301013
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Railroad,ACS14_5yr_B08301014
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Ferryboat,ACS14_5yr_B08301015
Workers 16 Years and Over: Taxicab,ACS14_5yr_B08301016
Workers 16 Years and Over: Motorcycle,ACS14_5yr_B08301017
Workers 16 Years and Over: Bicycle,ACS14_5yr_B08301018
Workers 16 Years and Over: Walked,ACS14_5yr_B08301019
Workers 16 Years and Over: Other Means,ACS14_5yr_B08301020
Workers 16 Years and Over: Worked At Home,ACS14_5yr_B08301021
Std. Error: Workers 16 Years and Over,ACS14_5yr_B08301001s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van",ACS14_5yr_B08301002s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van: Drove Alone",ACS14_5yr_B08301003s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van: Carpooled",ACS14_5yr_B08301004s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van: Carpooled: in 2-Person Carpool",ACS14_5yr_B08301005s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van: Carpooled: in 3-Person Carpool",ACS14_5yr_B08301006s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van: Carpooled: in 4-Person Carpool",ACS14_5yr_B08301007s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van: Carpooled: in 5- or 6-Person Carpool",ACS14_5yr_B08301008s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van: Carpooled: in 7-Or-More-Person Carpool",ACS14_5yr_B08301009s
Std. Error: Workers 16 Years and Over: Public Transportation (Excluding Taxicab),ACS14_5yr_B08301010s
Std. Error: Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Bus or Trolley Bus,ACS14_5yr_B08301011s
Std. Error: Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico),ACS14_5yr_B08301012s
Std. Error: Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Subway or Elevated,ACS14_5yr_B08301013s
Std. Error: Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Railroad,ACS14_5yr_B08301014s
Std. Error: Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Ferryboat,ACS14_5yr_B08301015s
Std. Error: Workers 16 Years and Over: Taxicab,ACS14_5yr_B08301016s
Std. Error: Workers 16 Years and Over: Motorcycle,ACS14_5yr_B08301017s
Std. Error: Workers 16 Years and Over: Bicycle,ACS14_5yr_B08301018s
Std. Error: Workers 16 Years and Over: Walked,ACS14_5yr_B08301019s
Std. Error: Workers 16 Years and Over: Other Means,ACS14_5yr_B08301020s
Std. Error: Workers 16 Years and Over: Worked At Home,ACS14_5yr_B08301021s
"% Workers 16 Years and Over: Car, Truck, or Van",PCT_ACS14_5yr_B08301002
"% Workers 16 Years and Over: Car, Truck, or Van: Drove Alone",PCT_ACS14_5yr_B08301003
"% Workers 16 Years and Over: Car, Truck, or Van: Carpooled",PCT_ACS14_5yr_B08301004
"% Workers 16 Years and Over: Car, Truck, or Van: Carpooled: in 2-Person Carpool",PCT_ACS14_5yr_B08301005
"% Workers 16 Years and Over: Car, Truck, or Van: Carpooled: in 3-Person Carpool",PCT_ACS14_5yr_B08301006
"% Workers 16 Years and Over: Car, Truck, or Van: Carpooled: in 4-Person Carpool",PCT_ACS14_5yr_B08301007
"% Workers 16 Years and Over: Car, Truck, or Van: Carpooled: in 5- or 6-Person Carpool",PCT_ACS14_5yr_B08301008
"% Workers 16 Years and Over: Car, Truck, or Van: Carpooled: in 7-Or-More-Person Carpool",PCT_ACS14_5yr_B08301009
% Workers 16 Years and Over: Public Transportation (Excluding Taxicab),PCT_ACS14_5yr_B08301010
% Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Bus or Trolley Bus,PCT_ACS14_5yr_B08301011
% Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Streetcar or Trolley Car (Carro Publico in Puerto Rico),PCT_ACS14_5yr_B08301012
% Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Subway or Elevated,PCT_ACS14_5yr_B08301013
% Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Railroad,PCT_ACS14_5yr_B08301014
% Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Ferryboat,PCT_ACS14_5yr_B08301015
% Workers 16 Years and Over: Taxicab,PCT_ACS14_5yr_B08301016
% Workers 16 Years and Over: Motorcycle,PCT_ACS14_5yr_B08301017
% Workers 16 Years and Over: Bicycle,PCT_ACS14_5yr_B08301018
% Workers 16 Years and Over: Walked,PCT_ACS14_5yr_B08301019
% Workers 16 Years and Over: Other Means,PCT_ACS14_5yr_B08301020
% Workers 16 Years and Over: Worked At Home,PCT_ACS14_5yr_B08301021
Workers 16 Years and Over Who Did Not Work At Home,ACS14_5yr_B08303001
Workers 16 Years and Over Who Did Not Work At Home: Less than 5 Minutes,ACS14_5yr_B08303002
Workers 16 Years and Over Who Did Not Work At Home: 5 to 9 Minutes,ACS14_5yr_B08303003
Workers 16 Years and Over Who Did Not Work At Home: 10 to 14 Minutes,ACS14_5yr_B08303004
Workers 16 Years and Over Who Did Not Work At Home: 15 to 19 Minutes,ACS14_5yr_B08303005
